,hor_cell_id,hor_cell_name,hor_id,hor_name,hor_ensembl,hor_uniprot,hor_gene_name,rec_id,rec_name,rec_ensembl,rec_uniprot,rec_gene_name,rec_cell_id,rec_cell_name
2703,ENC00452,stromal fibroblast,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00424,lipocyte of liver
2704,ENC00490,submandibular gland,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00424,lipocyte of liver
2705,ENC00491,duodenal glands,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00424,lipocyte of liver
2706,ENC00222,keratinocyte,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00424,lipocyte of liver
2707,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00424,lipocyte of liver
2708,ENC00263,aorta,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00424,lipocyte of liver
2709,ENC00451,epithelial cell of oviduct,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00424,lipocyte of liver
2710,ENC00491,duodenal glands,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00424,lipocyte of liver
2711,ENC00451,epithelial cell of oviduct,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00424,lipocyte of liver
2712,ENC00491,duodenal glands,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00424,lipocyte of liver
2713,ENC00451,epithelial cell of oviduct,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2714,ENC00491,duodenal glands,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2715,ENC00035,duodenum,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2716,ENC00063,kidney,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2717,ENC00093,osteoblast,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2718,ENC00128,smooth muscle,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2719,ENC00184,colon,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2720,ENC00207,blood vessel,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2721,ENC00222,keratinocyte,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2722,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2723,ENC00244,epithelial cell,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2724,ENC00263,aorta,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2725,ENC00451,epithelial cell of oviduct,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2726,ENC00452,stromal fibroblast,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2727,ENC00490,submandibular gland,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2728,ENC00491,duodenal glands,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2729,ENC00222,keratinocyte,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2730,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2731,ENC00263,aorta,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2732,ENC00451,epithelial cell of oviduct,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2733,ENC00491,duodenal glands,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2734,ENC00451,epithelial cell of oviduct,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2735,ENC00491,duodenal glands,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00217,neutrophil granulocyte
2736,ENC00451,epithelial cell of oviduct,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2737,ENC00491,duodenal glands,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2738,ENC00035,duodenum,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2739,ENC00063,kidney,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2740,ENC00093,osteoblast,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2741,ENC00128,smooth muscle,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2742,ENC00184,colon,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2743,ENC00207,blood vessel,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2744,ENC00222,keratinocyte,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2745,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2746,ENC00244,epithelial cell,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2747,ENC00263,aorta,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2748,ENC00451,epithelial cell of oviduct,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2749,ENC00452,stromal fibroblast,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2750,ENC00490,submandibular gland,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2751,ENC00491,duodenal glands,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2752,ENC00222,keratinocyte,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2753,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2754,ENC00263,aorta,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2755,ENC00451,epithelial cell of oviduct,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2756,ENC00491,duodenal glands,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2757,ENC00451,epithelial cell of oviduct,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2758,ENC00491,duodenal glands,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR00930,EGFR isoform a,ENST00000455089,P00533,EGFR,ENC00112,placenta
2759,ENC00451,epithelial cell of oviduct,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2760,ENC00491,duodenal glands,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2761,ENC00035,duodenum,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2762,ENC00063,kidney,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2763,ENC00093,osteoblast,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2764,ENC00128,smooth muscle,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2765,ENC00184,colon,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2766,ENC00207,blood vessel,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2767,ENC00222,keratinocyte,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2768,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2769,ENC00244,epithelial cell,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2770,ENC00263,aorta,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2771,ENC00451,epithelial cell of oviduct,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2772,ENC00452,stromal fibroblast,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2773,ENC00490,submandibular gland,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2774,ENC00491,duodenal glands,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2775,ENC00222,keratinocyte,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2776,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2777,ENC00263,aorta,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2778,ENC00451,epithelial cell of oviduct,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2779,ENC00491,duodenal glands,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2780,ENC00451,epithelial cell of oviduct,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2781,ENC00491,duodenal glands,ENH00067,EGF,ENST00000265171,P01133,EGF,ENR01198,ADAM10,empty0,empty0,empty0,empty0,empty0
2782,ENC00162,cerebrospinal fluid,ENH00068,erythropoietin,ENST00000252723,P01588,EPO,ENR00599,EpoR,ENST00000222139,P19235,EPOR,empty0,empty0
2783,ENC00343,trophoblast cell,ENH00068,erythropoietin,ENST00000252723,P01588,EPO,ENR00599,EpoR,ENST00000222139,P19235,EPOR,empty0,empty0
2784,ENC00050,hippocampus,ENH00068,erythropoietin,ENST00000252723,P01588,EPO,ENR00599,EpoR,ENST00000222139,P19235,EPOR,empty0,empty0
2785,ENC00063,kidney,ENH00068,erythropoietin,ENST00000252723,P01588,EPO,ENR00599,EpoR,ENST00000222139,P19235,EPOR,empty0,empty0
2786,ENC00162,cerebrospinal fluid,ENH00068,erythropoietin,ENST00000252723,P01588,EPO,ENR00599,EpoR,ENST00000222139,P19235,EPOR,empty0,empty0
2787,ENC00181,cerebellar cortex,ENH00068,erythropoietin,ENST00000252723,P01588,EPO,ENR00599,EpoR,ENST00000222139,P19235,EPOR,empty0,empty0
2788,ENC00249,hepatocyte,ENH00068,erythropoietin,ENST00000252723,P01588,EPO,ENR00599,EpoR,ENST00000222139,P19235,EPOR,empty0,empty0
2789,ENC00284,astrocyte,ENH00068,erythropoietin,ENST00000252723,P01588,EPO,ENR00599,EpoR,ENST00000222139,P19235,EPOR,empty0,empty0
2790,ENC00343,trophoblast cell,ENH00068,erythropoietin,ENST00000252723,P01588,EPO,ENR00599,EpoR,ENST00000222139,P19235,EPOR,empty0,empty0
2791,ENC00360,neuron,ENH00068,erythropoietin,ENST00000252723,P01588,EPO,ENR00599,EpoR,ENST00000222139,P19235,EPOR,empty0,empty0
2792,ENC00162,cerebrospinal fluid,ENH00068,erythropoietin,ENST00000252723,P01588,EPO,ENR00599,EpoR,ENST00000222139,P19235,EPOR,empty0,empty0
2793,ENC00343,trophoblast cell,ENH00068,erythropoietin,ENST00000252723,P01588,EPO,ENR00599,EpoR,ENST00000222139,P19235,EPOR,empty0,empty0
2794,ENC00162,cerebrospinal fluid,ENH00068,erythropoietin,ENST00000252723,P01588,EPO,ENR00599,EpoR,ENST00000222139,P19235,EPOR,empty0,empty0
2795,ENC00343,trophoblast cell,ENH00068,erythropoietin,ENST00000252723,P01588,EPO,ENR00599,EpoR,ENST00000222139,P19235,EPOR,empty0,empty0
2796,ENC00037,cell of endometrium of uterus,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00007,adrenal cortex
2797,ENC00076,mammary gland,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00007,adrenal cortex
2798,ENC00128,smooth muscle,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00007,adrenal cortex
2799,ENC00183,brain stem,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00007,adrenal cortex
2800,ENC00207,blood vessel,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00007,adrenal cortex
2801,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00007,adrenal cortex
2802,ENC00280,glial cell of central nervous system,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00007,adrenal cortex
2803,ENC00283,fibroblast,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00007,adrenal cortex
2804,ENC00284,astrocyte,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00007,adrenal cortex
2805,ENC00287,T-lymphocyte,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00007,adrenal cortex
2806,ENC00360,neuron,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00007,adrenal cortex
2807,ENC00439,acinar cell of pancreas,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00007,adrenal cortex
2808,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00007,adrenal cortex
2809,ENC00037,cell of endometrium of uterus,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00700,FGFR-2,ENST00000457416,P21802,FGFR2,ENC00007,adrenal cortex
2810,ENC00076,mammary gland,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00700,FGFR-2,ENST00000457416,P21802,FGFR2,ENC00007,adrenal cortex
2811,ENC00128,smooth muscle,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00700,FGFR-2,ENST00000457416,P21802,FGFR2,ENC00007,adrenal cortex
2812,ENC00183,brain stem,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00700,FGFR-2,ENST00000457416,P21802,FGFR2,ENC00007,adrenal cortex
2813,ENC00207,blood vessel,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00700,FGFR-2,ENST00000457416,P21802,FGFR2,ENC00007,adrenal cortex
2814,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00700,FGFR-2,ENST00000457416,P21802,FGFR2,ENC00007,adrenal cortex
2815,ENC00280,glial cell of central nervous system,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00700,FGFR-2,ENST00000457416,P21802,FGFR2,ENC00007,adrenal cortex
2816,ENC00283,fibroblast,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00700,FGFR-2,ENST00000457416,P21802,FGFR2,ENC00007,adrenal cortex
2817,ENC00284,astrocyte,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00700,FGFR-2,ENST00000457416,P21802,FGFR2,ENC00007,adrenal cortex
2818,ENC00287,T-lymphocyte,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00700,FGFR-2,ENST00000457416,P21802,FGFR2,ENC00007,adrenal cortex
2819,ENC00360,neuron,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00700,FGFR-2,ENST00000457416,P21802,FGFR2,ENC00007,adrenal cortex
2820,ENC00439,acinar cell of pancreas,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00700,FGFR-2,ENST00000457416,P21802,FGFR2,ENC00007,adrenal cortex
2821,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00700,FGFR-2,ENST00000457416,P21802,FGFR2,ENC00007,adrenal cortex
2822,ENC00037,cell of endometrium of uterus,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00020,brain
2823,ENC00076,mammary gland,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00020,brain
2824,ENC00128,smooth muscle,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00020,brain
2825,ENC00183,brain stem,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00020,brain
2826,ENC00207,blood vessel,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00020,brain
2827,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00020,brain
2828,ENC00280,glial cell of central nervous system,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00020,brain
2829,ENC00283,fibroblast,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00020,brain
2830,ENC00284,astrocyte,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00020,brain
2831,ENC00287,T-lymphocyte,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00020,brain
2832,ENC00360,neuron,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00020,brain
2833,ENC00439,acinar cell of pancreas,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00020,brain
2834,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00020,brain
2835,ENC00037,cell of endometrium of uterus,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00086,cardiac muscle
2836,ENC00076,mammary gland,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00086,cardiac muscle
2837,ENC00128,smooth muscle,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00086,cardiac muscle
2838,ENC00183,brain stem,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00086,cardiac muscle
2839,ENC00207,blood vessel,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00086,cardiac muscle
2840,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00086,cardiac muscle
2841,ENC00280,glial cell of central nervous system,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00086,cardiac muscle
2842,ENC00283,fibroblast,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00086,cardiac muscle
2843,ENC00284,astrocyte,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00086,cardiac muscle
2844,ENC00287,T-lymphocyte,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00086,cardiac muscle
2845,ENC00360,neuron,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00086,cardiac muscle
2846,ENC00439,acinar cell of pancreas,ENH00072,FGF-1 isoform 1,ENST00000441680,P05230,FGF1,ENR00698,FGFR-1,ENST00000447712,P11362,FGFR1,ENC00086,cardiac muscle
